gender,age,zip,category,amt
1,73,3753,8,698.55
1,47,14778,1,53.34
0,36,19007,3,70.47
1,52,21913,5,24.81
0,32,65072,6,77.78
0,49,49895,6,31.72
0,35,20036,11,21.77
1,55,71960,7,31.91
1,45,78248,0,1.47
1,51,63533,8,849.01
1,21,77566,2,74.83
0,50,76665,0,159.78
1,24,17051,4,66.29
0,65,97441,2,44.6
1,45,73624,4,77.02
0,34,84540,4,98.14
1,91,40056,6,67.09
0,48,95453,11,108.81
0,69,40202,1,14.17
1,37,40914,2,7.98
1,25,40077,2,94.34
0,85,54981,6,10.9
0,90,75661,0,28.29
0,32,96136,7,71.62
0,44,70808,5,60.27
1,55,35764,2,51.13
0,28,43102,5,173.4
1,20,45638,11,2.35
1,48,82711,12,133.11
1,52,62360,2,61.09
1,65,28372,1,101.72
0,48,68638,7,19.69
0,44,56546,7,76.46
0,71,39897,4,101.04
1,28,7005,12,2.04
1,59,84735,4,131.04
0,61,47987,0,160.14
0,65,58651,1,75.56
0,92,95537,2,36.58
0,22,52563,3,19.46
0,45,62856,7,8.31
0,24,45150,9,182.68
1,79,29860,12,988.04
0,60,97850,11,1016.26
0,49,17041,10,12.02
0,44,75452,13,6.45
0,21,85086,1,7.54
1,84,11419,4,332.44
0,52,67545,12,1.89
0,48,92585,7,42.24
0,54,40170,3,32.95
0,66,95148,2,12.57
1,39,79343,5,76.17
0,45,72011,6,63.37
1,25,4953,9,44.89
0,29,60432,3,14.71
0,28,43102,0,26.2
0,50,75092,12,5.86
0,67,17058,7,16.58
0,63,10162,9,9.9
1,60,62888,1,25.05
1,59,21087,7,40.94
0,33,52535,0,22.46
0,85,97014,8,5.15
1,83,47838,1,94.75
1,26,49440,7,27.56
1,62,64017,7,32.37
0,25,55080,8,739.41
0,43,76626,0,2.87
1,32,28611,6,82.89
0,48,29939,12,44.64
1,34,76248,2,65.57
0,32,65072,4,103.25
1,44,55771,4,300.21
0,22,42171,2,33.0
1,67,28117,9,219.76
1,59,83252,5,42.49
0,57,21102,2,75.73
1,43,80436,2,10.19
0,67,64630,10,50.15
0,37,98238,12,3.08
1,37,22213,0,9.42
0,40,26292,6,92.87
0,52,67545,11,4.06
1,31,84532,6,70.95
0,57,21102,7,130.87
1,75,53186,4,75.41
0,71,68950,8,6.75
1,53,12093,4,151.62
1,59,22853,12,4.26
0,43,99160,8,1.12
0,48,61454,4,109.85
1,27,5654,6,84.36
0,94,48043,12,6.93
0,79,62939,4,65.96
1,56,7640,1,53.7
1,39,79343,9,46.37
1,79,97033,2,39.93
0,90,41254,6,61.24
1,51,77971,11,1021.36
1,52,11957,7,46.69
0,17,60958,8,16.64
1,34,19456,5,76.12
1,40,1844,1,110.25
1,42,45698,4,105.56
0,46,75218,7,59.66
1,35,54559,2,8.0
0,86,68881,3,15.05
1,35,54559,5,74.23
0,25,77327,2,92.59
0,24,95148,8,136.62
1,47,14778,11,104.87
0,52,98836,4,331.38
0,85,54981,1,13.34
0,40,49101,11,353.07
1,31,57439,11,115.29
0,31,58569,10,56.39
0,21,88355,2,60.91
1,34,56379,4,33.1
1,44,55403,10,1.45
0,80,57717,10,9.8
1,48,16858,3,50.14
0,50,76665,13,9.99
0,37,98027,12,8.0
0,24,28033,4,270.28
0,48,61454,4,164.13
0,21,56668,9,254.98
1,30,33844,8,5.43
1,44,97132,9,19.25
0,69,70003,11,915.92
0,27,13304,4,92.91
0,21,88355,2,48.7
0,37,28659,7,67.82
1,27,97910,12,790.85
1,30,24236,11,4.03
0,71,75858,0,96.65
0,21,56668,6,2.79
1,52,62360,12,9.32
0,46,29911,8,6.28
0,50,75092,10,137.12
0,86,23860,8,737.07
0,39,69165,10,12.34
0,36,39073,11,6.63
0,79,53153,2,31.54
1,65,4047,7,3.28
0,50,75092,8,11.09
1,16,43321,0,91.13
0,58,16034,6,13.75
0,23,30009,12,56.33
0,87,34953,4,313.53
0,79,82190,4,328.72
1,25,68117,3,71.16
0,56,76857,3,32.25
0,75,13342,10,1.56
1,59,21087,10,88.95
1,57,76366,9,7.44
1,55,96135,4,318.43
0,26,32565,0,23.83
0,54,40820,0,8.91
1,46,31042,9,32.86
1,28,73034,12,5.59
1,46,59714,2,58.38
1,45,49621,12,9.35
0,29,24970,6,33.55
1,47,68869,12,770.94
0,38,50469,11,2.9
1,46,48034,8,4.34
0,65,97441,7,39.23
1,55,63453,6,175.38
0,56,76857,2,48.62
0,73,58579,8,1.68
1,59,22853,10,20.62
0,48,29939,7,40.47
0,31,31046,12,9.4
0,50,10962,6,48.26
0,75,25106,8,169.73
0,48,95453,5,40.84
1,54,29105,6,5.13
1,25,78214,12,8.72
0,42,87117,5,67.55
0,49,49895,9,899.1
0,26,49628,7,135.59
1,39,46322,6,15.74
1,24,4287,0,20.2
0,49,59448,12,177.29
0,34,17060,8,4.54
1,77,30756,8,28.8
0,45,76578,8,24.51
0,71,30426,12,1.02
0,46,53801,11,1.95
1,28,73034,2,55.8
1,40,44412,4,61.8
0,45,20687,5,84.8
0,44,12986,4,255.22
0,50,55128,10,18.74
1,56,7640,5,69.34
0,36,21872,12,5.53
0,75,25106,4,133.29
0,50,83646,5,89.09
1,80,74633,5,115.67
1,76,74875,5,51.63
1,59,6444,8,7.57
0,43,70774,10,52.99
0,57,97403,7,19.36
1,35,60091,6,125.49
0,42,49854,10,7.11
0,44,70808,3,44.79
0,35,62075,12,288.14
1,35,15056,6,82.95
0,32,65072,4,88.08
0,29,76050,5,46.33
0,27,37932,6,72.9
0,31,11796,13,2.7
1,64,68961,7,17.73
1,40,7208,3,41.57
0,30,79842,12,172.52
1,17,31771,8,777.68
0,26,49628,9,8.86
0,48,61454,6,3.94
0,51,35903,7,131.79
0,38,50469,2,45.89
1,45,54154,12,8.78
1,83,47838,9,3.48
1,45,20895,4,67.92
0,22,42171,7,34.98
0,42,66018,11,6.95
0,61,33417,9,4.18
0,72,75246,11,965.24
0,44,12986,4,171.13
0,63,13615,5,14.89
1,44,55403,2,104.81
1,70,22151,10,16.44
0,29,80951,12,36.1
1,45,78248,7,19.0
0,34,31605,12,2.8
0,87,34953,12,883.49
1,37,40914,4,110.54
0,40,25526,6,2.95
0,42,45622,6,9.35
1,42,34112,11,1.57
1,55,71960,4,341.19
0,45,20687,4,146.16
0,45,72011,4,146.5
1,55,96135,0,48.87
1,55,71960,1,11.66
1,26,48706,1,27.16
0,59,61560,6,4.58
1,22,38761,10,10.83
1,30,10463,5,3.21
0,91,35896,4,277.82
1,27,61272,10,75.11
1,25,40077,5,14.58
0,71,75858,11,11.26
1,80,85201,11,870.91
0,46,53801,9,1.37
0,52,98836,2,67.21
0,25,62896,4,288.7
0,46,60963,2,52.55
1,51,77971,2,40.74
0,46,53801,1,22.93
0,36,48438,0,190.12
1,70,22151,13,6.25
1,65,28372,7,37.8
0,42,66018,1,64.99
0,91,58531,10,31.64
1,33,56672,6,80.76
1,41,65680,4,109.65
0,37,29819,11,8.54
0,91,58531,5,99.93
0,37,75662,11,36.63
1,67,76240,9,8.98
1,21,72165,9,200.21
0,75,64080,4,284.56
0,33,32725,11,25.91
0,61,41810,3,52.85
0,22,11217,11,6.87
0,30,13367,4,207.52
1,29,22311,8,15.73
1,54,83120,12,825.2
1,61,48371,11,1014.54
0,58,21658,12,5.43
1,30,54441,0,80.5
0,46,62262,12,865.22
0,51,12092,7,27.85
0,54,29817,2,66.02
1,18,62668,0,66.4
0,76,61530,5,124.83
0,90,41254,7,102.06
1,77,45860,9,85.02
0,30,12419,4,112.53
1,52,37849,5,8.11
1,27,56152,11,77.58
1,41,25213,11,7.42
0,36,39073,4,207.19
0,38,28405,13,5.47
0,66,57340,7,48.07
0,85,61364,4,285.71
0,66,38740,7,3.19
0,21,85086,1,8.21
1,31,5084,4,102.44
1,30,67529,3,56.2
1,58,93552,1,21.68
1,34,95629,2,73.1
0,71,64726,4,131.98
0,53,58765,3,15.63
1,27,56152,6,89.31
1,44,16034,4,86.13
1,34,33040,2,79.88
0,27,13304,0,487.15
0,50,11710,2,68.78
0,31,52760,2,44.96
0,45,76578,2,51.75
0,75,13342,4,142.47
0,36,71854,11,27.5
0,49,49895,3,35.45
0,24,41812,11,1117.76
0,29,76050,4,206.88
1,38,48214,5,71.23
0,32,29324,8,6.07
0,51,4226,10,6.07
1,63,39665,4,157.05
1,70,22151,0,12.23
0,61,63131,10,8.17
1,53,12093,7,10.4
0,33,52535,4,98.99
0,45,76578,10,4.71
0,70,95528,2,50.64
0,53,14586,2,115.45
1,64,86018,10,14.0
1,41,21790,11,1021.93
1,33,81005,4,276.33
0,21,85086,7,29.64
1,60,42211,0,2.86
0,45,46254,9,145.18
0,45,4555,12,1.19
0,79,82190,2,71.35
0,24,29438,6,53.13
1,18,62668,11,17.84
1,26,46765,8,3.83
0,80,68932,7,2.15
0,45,79237,1,4.89
0,50,15458,1,132.1
0,42,49854,6,22.07
0,25,77327,3,11.99
0,49,59448,4,101.22
0,33,6024,8,4.19
1,57,59542,6,8.48
1,35,75980,0,1.66
0,37,36869,12,101.06
1,33,56672,0,89.91
0,55,92882,3,76.49
0,45,46254,12,707.72
1,34,32780,12,7.43
1,59,62424,1,160.76
1,59,16878,4,98.1
0,31,58569,10,109.14
0,57,97403,8,865.88
1,47,90650,4,37.21
1,66,92210,9,2.25
0,33,6024,4,58.35
1,34,32780,11,550.85
0,50,15458,10,20.13
0,32,44233,1,99.32
0,48,29939,7,270.78
0,34,84540,1,15.4
1,75,43985,8,151.79
0,29,14816,4,109.89
0,27,37932,7,46.5
0,38,28405,9,35.01
0,60,29032,5,9.49
1,48,61477,6,89.94
1,31,42701,13,5.05
0,37,98238,2,9.81
1,31,73754,1,58.08
0,49,57036,1,40.79
1,45,15557,13,8.56
0,39,99323,6,13.69
0,37,75703,11,51.14
1,41,25213,4,61.25
1,34,19456,4,337.61
0,23,16114,1,17.1
1,44,55403,5,19.76
0,30,47451,11,5.03
0,37,75662,6,9.83
1,45,82514,5,73.25
0,58,35901,7,55.42
0,37,75703,4,229.65
0,29,76050,6,55.12
0,34,79772,12,7.4
0,49,64686,6,270.28
1,51,48202,8,1.15
0,78,99113,11,4.24
0,30,13367,5,64.54
1,73,74074,0,1.35
0,61,33417,2,72.5
0,37,75703,4,170.48
1,55,12466,7,85.02
1,32,33710,11,3.11
0,61,41810,5,2.4
0,33,27522,1,13.12
0,35,20036,11,152.78
0,29,24970,8,1.08
0,56,6441,10,88.39
0,59,27807,8,7.24
1,59,54654,8,770.58
0,38,77412,6,36.38
1,55,12466,4,105.72
1,42,45698,10,77.99
0,76,61530,13,5.45
1,30,33844,1,2.51
1,24,89512,12,2.59
0,31,31046,3,12.43
0,36,62926,6,14.8
1,35,60091,6,38.14
0,44,33470,11,435.02
0,31,32323,6,10.59
1,80,70062,4,117.19
1,47,45051,11,86.56
1,42,7750,7,17.35
0,72,15829,2,42.27
0,42,49854,9,51.69
0,76,61530,12,4.64
0,34,15486,2,59.42
0,24,29438,0,79.39
0,72,15829,0,486.57
0,64,16839,5,155.57
0,65,76678,1,2.32
0,78,99113,0,57.83
1,58,56068,3,16.63
0,33,45307,5,8.76
1,46,22968,5,228.92
0,47,68031,10,129.01
1,62,94569,1,41.79
0,50,91321,11,2.55
1,33,3601,0,73.69
0,22,46346,2,48.61
0,25,77327,2,64.0
1,37,11964,1,74.08
1,51,44857,12,3.89
0,49,36749,6,76.75
0,53,97383,7,120.67
0,63,13615,10,7.51
0,37,82901,11,467.34
0,38,77026,4,192.49
1,57,50421,11,929.73
0,60,90403,7,114.23
1,37,27258,0,77.41
1,32,33710,1,112.3
0,43,70774,6,33.9
0,35,32784,2,11.8
1,68,75236,10,74.3
0,32,64019,0,17.63
1,46,1545,0,110.51
0,75,15449,2,38.13
0,56,38079,11,1042.38
1,51,44857,12,154.63
0,69,40202,0,14.7
1,39,47515,12,132.96
0,60,67556,4,331.74
0,46,63665,0,159.99
1,59,83252,0,23.15
0,90,67216,4,296.56
0,36,23937,9,14.61
1,77,56019,12,5.69
0,25,77327,1,2.83
0,46,63665,2,8.33
1,31,84532,2,8.27
0,44,12986,3,46.0
1,51,80014,8,5.97
0,35,72583,6,53.42
1,42,15077,13,510.91
0,54,40820,10,77.94
0,33,52535,11,6.78
0,22,11217,5,89.72
1,28,28314,7,11.26
0,50,51521,12,3.06
1,28,28314,0,28.79
0,35,73669,1,5.53
1,59,83252,2,83.74
1,41,25213,3,15.06
0,54,31305,2,86.72
1,65,4047,1,58.94
1,42,45808,1,46.3
0,59,27807,1,127.66
1,20,63021,9,7.99
0,63,13615,4,304.7
0,61,47987,12,4.35
1,37,21750,11,4.33
0,43,76626,9,93.67
0,46,62262,13,4.92
0,23,16114,7,31.82
0,36,64874,12,5.35
1,42,35776,10,4.84
0,45,46254,6,33.63
0,55,92882,4,338.93
1,27,49775,12,145.63
1,79,97033,0,235.54
0,58,14537,11,5.49
1,34,55046,6,172.83
0,23,30009,12,6.21
0,47,68031,11,4.09
1,28,38060,4,67.77
1,66,3220,7,71.09
1,66,46702,7,140.55
1,42,95827,1,41.74
0,40,18433,7,116.24
1,72,13425,7,8.95
1,74,48206,4,125.88
1,75,53186,0,178.99
1,59,22853,5,18.35
1,42,45808,12,126.44
1,37,21750,7,47.02
1,36,60072,7,45.78
1,53,53926,13,9.69
1,61,46366,10,123.0
1,48,82711,1,54.37
0,61,41810,2,65.18
1,34,95629,6,66.99
1,35,54559,11,82.68
0,68,12910,11,6.42
1,27,49775,13,455.65
0,46,62262,2,77.89
0,37,82901,6,146.74
0,81,81642,13,7.99
1,59,16878,12,5.64
1,51,44857,11,634.57
0,61,39769,6,134.22
0,36,23937,1,7.29
0,30,12419,3,23.46
1,53,68403,0,45.16
0,53,33909,12,35.37
0,62,4680,7,8.49
0,54,29817,7,64.85
0,38,95567,11,1048.41
0,42,45622,13,8.55
0,95,72513,6,44.57
0,45,46254,8,7.25
1,57,50421,4,102.53
0,57,21102,13,6.07
1,45,48850,12,4.48
1,32,15324,10,76.27
0,31,11796,4,217.9
0,48,92585,4,184.77
1,23,35131,12,8.36
0,31,60913,1,34.21
0,51,4226,1,43.96
1,40,82936,6,83.4
1,50,63388,10,72.28
0,59,27807,13,9.11
0,24,51006,2,69.73
1,50,78040,6,41.76
1,62,94569,8,786.4
1,67,43760,13,8.55
1,59,54654,4,336.26
1,27,49775,8,83.62
1,44,35049,9,6.15
0,57,2630,0,27.03
0,86,85253,2,74.74
1,21,3818,1,67.53
1,27,13811,9,288.7
0,38,44412,4,195.2
1,55,63453,9,7.69
1,21,72165,2,45.32
1,36,75048,3,55.78
1,83,72524,7,31.72
1,46,22968,0,21.79
1,93,14445,11,855.07
0,49,19154,10,24.37
0,62,25049,1,16.96
1,54,7022,4,314.21
0,30,96776,9,345.07
0,36,62926,3,72.79
0,62,14510,5,5.58
0,75,15449,6,1.39
0,49,74536,10,30.39
0,38,14037,6,30.88
1,50,78040,9,1.55
0,49,74536,0,68.32
1,53,26237,11,1.66
1,93,68641,8,47.79
0,50,75092,13,3.5
0,48,95453,8,5.27
0,94,18357,10,9.92
0,33,82072,10,11.61
1,52,62360,2,71.77
0,49,49895,6,63.36
1,55,44223,12,15.32
0,51,7980,10,117.33
1,64,68961,2,65.4
0,42,49854,10,28.61
0,27,48193,9,255.22
0,24,45150,0,131.41
0,35,20036,6,282.39
1,89,12410,4,327.16
0,50,55128,5,55.09
0,60,78208,4,274.09
0,28,67851,7,87.97
0,94,48043,9,1.42
0,16,66618,8,3.28
1,66,35651,12,3.29
0,42,49854,5,33.78
0,73,32442,5,10.56
0,41,33760,4,218.83
1,51,77971,2,56.75
0,32,29324,12,7.87
1,40,44412,11,1120.12
1,74,48206,9,17.48
1,40,7208,0,8.51
0,80,15665,4,137.67
0,22,18103,12,788.62
1,58,18446,4,268.23
0,54,31305,1,62.31
0,39,85020,13,9.79
0,23,30009,9,436.33
1,81,22124,11,999.15
1,76,19017,2,70.68
1,73,3753,4,86.91
0,69,73754,0,30.56
0,47,1257,12,3.22
1,51,24927,12,880.99
1,67,51453,1,34.63
1,43,37132,2,8.71
0,25,55080,2,11.99
0,24,29438,11,192.16
1,47,14778,6,84.46
1,46,48034,11,8.29
0,61,41810,11,205.48
0,35,33872,6,77.03
1,27,70726,7,55.14
0,36,48438,4,185.67
0,27,7439,7,70.25
1,66,49632,12,8.39
1,53,50598,6,87.33
1,26,90250,5,32.32
0,80,45342,12,1134.6
0,33,82072,12,5.13
0,48,15920,2,53.64
1,37,27258,2,62.03
0,62,4680,1,56.51
0,36,23937,7,10.09
1,33,3601,6,87.36
1,47,90650,0,1.3
1,80,70062,7,135.49
0,49,22810,7,6.21
1,32,15324,2,58.43
1,80,74633,2,20.86
1,26,49440,2,52.45
1,22,99033,3,9.27
1,17,31771,8,55.7
0,44,72476,2,77.7
0,35,82514,7,43.47
0,25,77327,11,2.33
0,49,36617,5,3.25
1,82,50527,2,51.14
0,36,13361,2,55.64
1,51,77971,4,295.18
0,36,48438,6,118.08
0,44,70808,4,213.7
0,21,56668,7,83.52
0,26,97377,5,14.92
0,31,84002,0,3.48
0,36,33967,6,9.96
0,50,91321,7,101.87
0,80,68932,11,6.74
0,45,4555,4,85.18
0,46,62262,2,52.29
1,52,62360,4,340.44
1,62,75238,5,119.81
0,50,41056,6,86.66
1,53,56029,10,1.16
1,28,92267,4,294.02
0,88,20776,10,4.53
0,69,17327,10,68.83
0,38,28405,11,6.18
0,44,75452,1,89.4
1,62,55388,13,2.95
1,58,67584,2,40.8
1,41,48088,4,308.52
0,46,62262,2,43.32
1,28,92267,4,289.8
1,60,21524,4,106.4
0,28,67851,6,191.85
0,86,23860,8,676.71
0,69,73754,4,90.43
1,57,10504,6,1.96
1,79,97033,4,324.59
0,70,34120,5,31.7
0,36,19007,7,24.69
0,44,75452,0,112.0
1,22,38761,9,9.53
1,84,12575,8,54.36
1,41,25213,2,78.38
0,43,99160,5,9.83
0,46,29911,7,22.42
0,22,11217,6,19.59
1,36,63010,11,9.14
0,63,55040,4,274.29
1,63,39665,10,306.39
1,59,16239,2,75.95
1,70,22015,12,297.44
1,93,68641,4,135.66
1,42,15727,10,80.38
0,51,57426,6,9.25
0,34,79772,11,261.1
0,30,78584,12,25.01
1,63,49705,2,50.06
1,34,32780,1,14.0
1,66,47434,10,12.26
0,49,49895,11,8.18
1,62,94569,2,72.41
0,33,28654,3,59.97
0,54,40820,10,4.77
0,66,38740,2,93.28
1,33,3601,4,315.49
1,53,29209,5,27.03
0,33,87558,3,29.29
1,53,42634,0,54.94
1,67,43760,2,43.3
1,49,87533,4,43.79
1,46,22968,2,70.2
1,55,83643,2,84.81
0,87,27249,10,53.17
1,59,84735,8,387.22
1,39,62970,5,73.9
0,60,97492,7,91.22
0,49,57036,8,19.9
1,46,66616,4,326.13
1,52,21913,5,69.33
1,59,14711,12,3.66
1,60,21524,4,334.99
1,66,49632,11,3.4
1,23,12534,1,6.32
0,40,68859,13,9.86
0,48,61454,10,75.07
1,62,94569,4,311.48
1,16,43321,7,10.91
0,90,41254,12,3.73
1,20,55606,11,805.81
0,57,49879,9,5.12
0,64,98304,13,4.12
0,29,24970,5,68.49
1,41,79063,13,468.63
0,38,77026,0,9.23
1,52,37849,8,7.07
0,36,19149,11,71.59
0,59,61560,8,658.57
1,41,35229,12,3.34
1,30,10463,4,57.33
1,57,2180,4,262.15
1,42,39113,7,56.07
1,43,53061,4,83.2
0,91,58531,6,158.06
0,21,85086,6,124.85
1,39,91206,9,4.56
1,30,37302,4,299.89
1,23,12534,1,63.52
1,36,63010,10,4.82
0,46,80120,8,237.31
0,64,98304,0,580.75
1,42,45808,0,72.85
0,51,7980,4,119.26
1,64,5155,2,58.17
0,46,63665,4,108.33
1,59,6444,2,63.16
1,35,23303,4,91.68
0,35,33872,8,2.71
1,51,24927,4,137.08
0,63,36009,6,227.7
1,85,45879,6,24.11
1,44,55403,3,110.76
0,38,28405,11,1199.45
1,46,64659,1,58.18
1,34,55046,7,30.54
0,46,53801,0,41.04
1,52,33404,11,780.7
1,31,15480,7,46.05
0,82,43160,2,53.77
1,27,78631,9,40.25
0,55,92882,13,16.68
0,60,97850,4,257.47
0,96,14532,4,287.45
0,43,11978,10,39.6
0,44,72529,2,71.59
1,77,76566,8,9.1
1,35,67232,8,1.24
0,58,10970,8,3.18
1,26,59871,2,53.22
0,92,29170,2,76.92
1,26,36111,3,112.67
0,38,44412,0,41.32
1,32,33710,7,13.62
0,45,46254,9,70.83
1,41,25213,0,8.09
1,46,59714,11,5.71
0,44,72529,6,303.81
0,28,72042,4,211.5
0,49,36617,12,32.56
1,34,95629,12,158.59
1,39,91206,9,376.78
1,21,77566,2,73.83
0,37,82901,13,3.03
1,32,15324,7,47.05
0,50,83646,12,6.06
0,55,39157,0,14.98
1,60,52572,6,70.75
0,39,69165,1,77.07
1,79,29860,4,306.6
1,55,96135,0,15.37
0,33,64114,9,159.42
0,36,77007,12,824.38
0,57,2630,10,3.5
1,20,37683,4,335.96
0,38,95567,13,9.28
1,68,76443,7,32.95
1,39,31567,11,1206.74
0,53,14586,12,1.71
1,70,22151,5,12.74
0,57,49879,8,6.46
0,36,21872,1,2.79
1,75,96038,4,86.72
1,48,16314,8,1.65
0,44,70808,1,24.65
0,37,75662,7,174.23
0,61,41810,13,2089.03
0,39,69165,1,6.38
0,43,76626,11,4.88
1,92,27358,13,11.04
0,44,12986,5,127.87
0,73,58579,11,6.76
1,34,95629,9,32.02
1,34,24340,7,60.93
1,62,75238,5,5.22
1,70,22151,1,29.2
0,49,59448,2,72.85
0,50,83646,7,75.85
1,48,16314,12,9.91
1,41,79063,0,81.57
1,30,77338,8,774.23
1,63,73719,6,29.89
1,43,59014,1,65.37
1,66,47434,1,11.38
1,37,38922,9,2.87
1,30,10463,11,13.84
0,23,67020,1,46.32
1,34,76248,9,1.92
1,63,4210,4,118.56
1,37,11964,7,48.75
0,70,15432,10,18.34
0,71,75858,4,146.19
1,83,72524,10,40.35
1,66,47434,5,14.16
0,37,98238,6,19.03
1,21,72165,1,4.34
1,50,14733,12,9.53
1,17,31771,1,15.76
1,46,4616,2,71.36
1,79,24983,7,3.81
0,58,72341,4,300.69
1,51,44857,8,599.51
0,50,73564,2,48.83
0,67,17058,10,17.47
0,45,62856,2,68.23
0,48,6782,5,18.61
1,59,14711,8,11.72
1,51,57732,10,25.76
0,49,26339,10,19.77
0,62,25049,3,22.6
0,95,72513,7,33.58
0,26,97377,2,46.73
1,37,32044,11,91.29
1,45,48850,10,58.44
1,27,61272,5,76.51
0,36,48438,6,105.06
0,68,64470,10,57.62
0,36,77007,2,61.99
0,62,25049,10,77.64
1,36,60072,0,75.04
0,37,28659,6,23.69
1,70,22151,11,68.91
1,49,45331,12,34.4
0,23,16114,2,56.04
1,21,77566,6,139.17
0,68,12910,7,32.3
1,18,62668,1,3.52
1,44,36853,0,12.03
0,59,76905,4,92.0
1,41,65680,1,61.57
1,93,27311,4,92.74
0,40,49101,12,35.24
1,36,1843,8,8.42
0,21,15010,11,7.93
0,44,26041,0,57.12
0,17,60958,5,4.96
1,40,77417,0,69.39
1,35,67232,2,47.07
0,59,76951,4,346.49
1,58,67584,6,219.12
0,50,76665,9,203.7
1,34,19456,7,46.68
0,65,37165,2,59.34
0,54,78113,9,397.42
0,51,35903,10,65.9
0,49,26339,4,124.19
1,46,38039,12,150.97
0,50,10962,9,14.78
0,25,55080,1,55.93
0,50,10962,9,7.01
0,70,15432,11,906.61
1,21,72165,6,55.25
1,43,53061,7,72.64
1,65,91711,8,658.17
0,36,77007,12,4.46
1,59,22853,11,1029.02
1,34,76248,4,304.1
0,49,57036,4,339.38
0,69,70003,8,841.63
0,70,70732,12,1.62
0,45,79237,6,97.46
1,27,13811,0,2.81
0,35,32784,7,32.7
1,27,82501,0,10.28
0,31,11796,4,192.84
1,24,89512,5,24.01
0,55,56592,11,31.37
1,65,80824,6,17.05
0,33,85173,10,47.85
0,34,17060,12,6.47
1,48,16858,3,23.35
1,30,54441,0,504.3
0,59,76951,0,67.91
1,35,24433,6,88.26
0,75,15449,2,49.97
1,48,16314,5,11.16
1,48,70056,4,101.73
0,47,28073,11,141.37
0,42,66018,3,61.83
0,29,24970,4,189.3
1,34,55046,9,3.24
1,39,17088,4,110.95
1,29,79085,11,114.62
0,33,52535,2,84.45
0,26,49628,9,1.25
1,70,4286,11,59.16
0,23,31632,5,62.0
1,48,35811,9,66.02
1,24,89512,12,7.23
1,37,40914,12,144.79
0,25,2908,12,922.35
1,61,89084,5,44.55
0,29,80951,3,80.42
0,67,94971,6,58.48
1,54,83120,2,44.89
1,35,30803,5,77.84
0,48,6782,11,3.24
1,34,24878,4,108.23
1,26,49440,2,49.61
0,44,56546,12,5.17
1,55,83643,4,340.02
1,27,78631,11,921.62
1,29,45801,3,22.13
1,72,66070,4,87.02
1,40,7208,6,59.93
0,67,17058,2,54.35
1,54,88325,12,18.27
0,71,30426,9,49.41
1,40,50314,3,57.75
0,36,62926,7,67.31
1,54,29105,6,16.31
0,36,62926,6,62.66
1,54,59632,8,291.24
1,35,60091,12,744.65
1,31,51632,0,99.15
1,64,52768,8,4.2
1,59,11413,12,6.3
1,47,14778,5,73.12
0,43,76626,12,324.79
0,47,98233,12,913.66
1,39,91206,6,55.53
0,56,76857,12,1.54
0,48,16329,7,77.74
0,25,55080,11,9.06
1,49,48174,7,41.99
0,70,63565,7,83.6
0,50,74131,1,51.57
0,47,28073,10,44.88
0,41,33760,4,170.05
1,61,48371,4,299.07
0,46,29911,0,24.99
1,45,34668,6,55.51
1,36,75048,7,12.05
0,47,68031,10,53.14
0,27,14120,10,153.33
0,40,49101,11,4.69
0,31,84002,5,27.57
0,29,60432,8,74.37
1,45,78248,4,29.78
1,29,45801,0,61.5
0,68,12910,13,2.67
0,55,17929,12,174.36
1,37,11964,1,71.72
1,28,7747,3,62.87
0,24,29438,8,117.85
0,32,64019,8,59.32
0,40,68859,2,78.14
1,37,38922,3,64.75
1,36,60072,5,75.72
0,60,67556,10,10.63
0,55,97452,1,51.18
0,27,13304,4,82.47
1,35,75980,11,103.28
0,39,85020,9,21.73
0,63,72059,12,823.05
1,43,80436,5,75.29
0,46,80120,2,56.28
1,59,16239,0,68.96
1,48,16314,5,28.12
1,24,89512,8,2.03
0,95,72513,10,7.38
1,48,70056,2,77.95
0,44,26041,12,7.81
1,60,52572,6,96.9
0,36,33967,6,69.71
1,41,79063,4,95.06
1,48,79906,2,14.62
0,71,39897,1,187.7
0,88,42731,8,1004.44
1,23,35131,1,102.45
1,57,14479,2,51.16
0,81,81642,8,716.47
0,59,76905,11,243.41
1,37,11964,11,984.69
1,59,62424,1,46.67
1,20,45638,1,114.69
0,50,55128,8,739.44
0,44,75452,10,35.35
1,44,16034,1,55.49
1,75,16421,10,107.71
0,37,73559,1,6.36
1,86,55001,10,14.97
1,77,56019,4,345.7
1,79,29860,1,78.64
0,59,38949,4,298.67
1,79,56729,7,57.93
0,95,31563,6,39.75
1,79,29860,12,3.28
1,40,77417,2,66.22
0,35,32784,13,7.73
1,75,43985,0,100.3
1,64,71832,7,17.46
1,59,83252,3,89.31
1,18,62668,12,1160.76
0,23,5461,10,21.72
0,43,76626,0,14.8
0,41,33760,2,94.09
1,51,77971,11,4.45
0,42,66018,7,25.96
1,43,37132,9,26.54
0,54,40170,0,17.34
1,41,21790,5,73.33
0,30,78584,6,21.59
0,23,16114,1,7.02
0,64,98304,12,1201.77
0,50,15458,2,7.8
0,22,42171,13,67.82
1,64,48088,11,1000.72
0,28,84003,6,38.11
0,53,44902,6,76.93
1,46,64659,4,95.23
0,75,25106,8,21.96
0,26,56138,4,370.45
0,41,33760,10,190.83
1,68,52217,8,48.19
1,75,16421,5,12.76
1,55,73134,7,38.03
